PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
01928853,SHILOH HILLS CHRISTIAN SCHOOL,2,17,260 HAWKINS STORE RD NE,KENNESAW,13067,067,GA,13,30144,7709267729,180,7,Yes,,26,17,15,13,16,16,11,14,15,10,17,13,11,18,212,186,0,35,5,23,123,0,0,25.9,21,1,1,3,2,2,0,18.82,2.69,12.37,66.13,0,0,7.18,5,COBB,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A0901352,SINCLAIR CHRISTIAN ACADEMY,3,15,102 AIRPORT RD NE,MILLEDGEVILLE,13009,009,GA,13,31061,4784524242,180,7,Yes,,,5,8,8,9,7,11,4,,,,1,,,53,53,0,0,1,1,51,0,0,7.4,32,1,1,3,2,3,0,0,1.89,1.89,96.23,0,0,7.16,5,BALDWIN,State or regional independent school association,,,,,,,
A0901353,SMYRNA FIRST BAPTIST WEEKDAY EDUCATION,2,3,1275 CHURCH ST SE,SMYRNA,13067,067,GA,13,30080,7704353549,159,5,No,,60,26,,,,,,,,,,,,,86,26,0,2,0,1,22,0,1,2,21,1,7,1,2,2,0,7.69,0,3.85,84.62,0,3.85,13,5,COBB,This school does not belong to ANY associations or organizations,,,,,,,
A1301158,SMYRNA MONTESSORI SCHOOL,2,3,3757 KING SPRINGS RD SE,SMYRNA,13067,067,GA,13,30080,4045309081,180,6.75,No,,30,5,,,,,,,,,,,,,35,5,0,0,0,0,5,0,0,1.6,21,1,2,1,3,2,0,0,0,0,100,0,0,3.13,30,COBB,American Montessori Society (AMS),,,,,,,
A0700769,SOCIAL CIRCLE CHRISTIAN SCHOOL AT FBC,2,14,PO BOX 357,SOCIAL CIRCLE,13297,297,GA,13,30025,7704644039,180,6.5,Yes,,20,8,4,4,8,7,5,6,6,,2,,,,70,50,0,0,1,0,49,0,0,5.8,31,1,1,3,2,3,0,0,2,0,98,0,0,8.62,5,WALTON,This school does not belong to ANY associations or organizations,,,,,,,
A1501441,SOLID ROCK CHRISTIAN ACADEMY,2,11,1580 SUNSET BLVD PO BOX 11,JESUP,13305,305,GA,13,31545,9124248316,180,8,No,,12,8,11,8,9,8,3,4,,,,,,,63,51,0,0,0,2,47,0,2,8.3,41,1,1,1,2,4,0,0,0,3.92,92.16,0,3.92,6.14,8,WAYNE,Other school association(s),,,,,,,
A0102943,SOPHIA ACADEMY,3,17,2880 DRESDEN DR,ATLANTA,13089,089,GA,13,30341,4043038722,180,7.25,Yes,,,3,2,7,8,7,7,6,4,13,2,3,,7,69,69,0,2,3,14,43,0,7,15.3,21,1,4,3,1,2,0,2.9,4.35,20.29,62.32,0,10.14,4.51,1,DEKALB,National Catholic Educational Association (NCEA),,,,,,,
A1501443,SOPHIA ACADEMY (1),3,17,2880 DRESDEN DR.,ATLANTA,13089,089,GA,13,30341,4043038722,175,7.25,Yes,,,2,3,7,8,7,7,6,5,12,3,3,,7,70,70,0,2,3,14,44,0,7,16.5,21,1,4,3,1,2,0,2.86,4.29,20,62.86,0,10,4.24,1,DEKALB,National Catholic Educational Association (NCEA),Other association(s) for exceptional children,Other special emphasis association(s),State or regional independent school association,Other school association(s),,,
A1100903,SOUND DOCTRINE CHRISTIAN ACADEMY,5,17,PO BOX 3363,LAGRANGE,13285,285,GA,13,30241,7064434830,180,6,Yes,,,1,1,1,1,1,1,2,3,3,8,7,12,16,57,57,0,0,0,57,0,0,0,10.5,32,1,1,3,2,3,0,0,0,100,0,0,0,5.43,26,TROUP,Other school association(s),,,,,,,
A0301268,SOUTHLAND ACADEMY,2,17,PO BOX 1127,AMERICUS,13261,261,GA,13,31709,2299244406,180,8.05,Yes,,23,65,25,32,42,38,43,35,41,35,33,43,41,37,533,510,0,23,4,3,480,0,0,73.1,32,1,1,3,2,3,0,4.51,0.78,0.59,94.12,0,0,6.98,8,SUMTER,This school does not belong to ANY associations or organizations,,,,,,,
A9102236,SOUTHSIDE BAPTIST CHURCH & CHRISTIAN SCHOOL,2,17,3439 KNIGHT AVE,WAYCROSS,13299,299,GA,13,31503,9122855438,180,7.17,Yes,,40,10,9,10,17,10,10,9,14,12,17,8,12,9,187,147,0,0,8,7,132,0,0,18.9,41,1,1,3,2,4,0,0,5.44,4.76,89.8,0,0,7.78,5,WARE,American Association of Christian Schools (AACS),Other school association(s),,,,,,
A9300322,SOUTHWEST ATLANTA CHRISTIAN ACADEMY,2,17,PO BOX 310750,ATLANTA,13121,121,GA,13,31131,4043462080,180,7.5,Yes,,7,10,7,7,8,7,2,8,9,7,10,5,15,5,107,100,0,5,0,89,2,0,4,16.6,11,1,1,3,2,1,0,5,0,89,2,0,4,6.02,8,FULTON,Association of Christian Schools International (ACSI),Association of Classical and Christian Schools,Other school association(s),,,,,
00296947,SOUTHWEST GEORGIA ACADEMY,2,17,14105 GA HIGHWAY 200,DAMASCUS,13099,099,GA,13,39841,2297254792,180,7.17,Yes,,31,28,34,19,16,12,26,23,16,24,26,13,25,35,328,297,0,0,0,0,297,0,0,45,43,1,1,3,2,4,0,0,0,0,100,0,0,6.6,8,EARLY,Other school association(s),,,,,,,
A1300901,SOUTHWEST GEORGIA INSTITUTE OF EDUCATION,15,17,PO BOX 1188,ALBANY,13095,095,GA,13,31702,2299039747,170,5.5,No,,,,,,,,,,,,,10,25,35,70,70,0,0,0,66,4,0,0,2.5,13,1,6,2,3,1,0,0,0,94.29,5.71,0,0,28,30,DOUGHERTY,Other school association(s),,,,,,,
A0700770,SPECIAL NEEDS SCHOOL OF GWINNETT,2,17,660 DAVIS RD,LAWRENCEVILLE,13135,135,GA,13,30046,6784426262,180,6,Yes,,8,2,,,3,1,1,4,3,1,6,3,6,5,43,35,0,2,2,7,24,0,0,8,21,1,4,3,3,2,0,5.71,5.71,20,68.57,0,0,4.38,30,GWINNETT,This school does not belong to ANY associations or organizations,,,,,,,
00296867,ST ANDREW'S SCHOOL,2,17,601 PENN WALLER RD,SAVANNAH,13051,051,GA,13,31410,9128974941,182,7.42,Yes,,27,29,30,29,12,26,44,41,38,35,46,30,41,30,458,431,0,21,2,10,382,0,16,51.4,21,1,1,3,3,2,0,4.87,0.46,2.32,88.63,0,3.71,8.39,30,CHATHAM,National Association of Independent Schools (NAIS),,,,,,,
A9303178,ST ANDREWS MONTESSORI SCHOOL,2,8,501 BASS RD,MACON,13021,021,GA,13,31210,4784744465,166,7,Yes,,39,13,8,2,2,,,,,,,,,,64,25,0,1,1,4,16,0,3,4,12,1,2,1,2,1,0,4,4,16,64,0,12,6.25,27,BIBB,Other Montessori association(s),,,,,,,
A1301132,ST ANNE-PACELLI CATHOLIC SCHOOL,2,17,2020 KAY CIRCLE,COLUMBUS,13215,215,GA,13,31907,7065618232,190,7.25,Yes,,32,48,37,38,36,35,42,44,50,48,43,46,44,63,606,574,1,19,73,69,386,0,26,46.8,12,1,1,3,1,1,0.17,3.31,12.72,12.02,67.25,0,4.53,12.26,1,MUSCOGEE,Other religious school association(s),,,,,,,
A1170658,ST BENEDICTS EPISCOPAL SCHOOL,2,13,2160 COOPER LAKE RD SE,SMYRNA,13067,067,GA,13,30080,6782794300,180,7.33,Yes,,80,61,57,57,50,34,36,39,17,8,,,,,439,359,0,19,30,53,248,0,9,59,21,1,1,1,2,2,0,5.29,8.36,14.76,69.08,0,2.51,6.08,14,COBB,National Association of Episcopal Schools (NAES),State or regional independent school association,Other school association(s),,,,,
A0102950,ST FRANCES CABRINI CATHOLIC SCHOOL,2,13,11500 MIDDLEGROUND RD,SAVANNAH,13051,051,GA,13,31419,9129256249,180,7,Yes,,10,7,13,7,14,11,9,12,11,8,,,,,102,92,0,6,0,17,56,0,13,11.8,12,1,1,1,1,1,0,6.52,0,18.48,60.87,0,14.13,7.8,1,CHATHAM,This school does not belong to ANY associations or organizations,,,,,,,
00298274,ST FRANCIS DAY SCHOOL,6,17,9375 WILLEO RD,ROSWELL,13121,121,GA,13,30075,7706418257,180,8,Yes,,,,10,12,33,39,53,102,116,83,78,77,71,95,769,769,0,5,10,40,709,0,5,142,13,1,1,3,3,1,0,0.65,1.3,5.2,92.2,0,0.65,5.42,30,FULTON,State or regional independent school association,,,,,,,
00296266,ST FRANCIS XAVIER CATHOLIC SCHOOL,2,13,1121 UNION ST,BRUNSWICK,13127,127,GA,13,31520,9122659470,180,7.42,Yes,,33,18,20,19,17,11,20,13,13,19,,,,,183,150,0,10,7,8,116,1,8,13,13,1,1,1,1,1,0,6.67,4.67,5.33,77.33,0.67,5.33,11.54,1,GLYNN,National Catholic Educational Association (NCEA),,,,,,,
A9901522,ST GEORGE'S EPISCOPAL SCHOOL,2,14,103 BIRCH ST,MILNER,13171,171,GA,13,30257,7703589432,180,7,Yes,,13,12,18,12,10,17,16,24,15,13,12,,,,162,149,0,1,1,8,139,0,0,14.6,42,1,1,3,2,4,0,0.67,0.67,5.37,93.29,0,0,10.21,14,LAMAR,National Association of Episcopal Schools (NAES),State or regional independent school association,,,,,,
00296095,ST JOHN CATHOLIC SCHOOL,2,13,800 GORNTO RD,VALDOSTA,13185,185,GA,13,31602,2292442556,180,7.25,Yes,,35,17,18,14,23,15,15,22,12,8,,,,,179,144,0,5,15,9,113,0,2,19.4,13,1,1,1,1,1,0,3.47,10.42,6.25,78.47,0,1.39,7.42,1,LOWNDES,National Catholic Educational Association (NCEA),Other school association(s),,,,,,
A9102239,ST JOHN NEUMANN REGIONAL CATHOLIC SCHOOL,3,13,791 TOM SMITH RD SW,LILBURN,13135,135,GA,13,30047,7703810557,180,7,Yes,,,24,25,34,45,29,39,27,34,46,,,,,303,303,0,28,61,72,132,0,10,21.3,21,1,1,1,1,2,0,9.24,20.13,23.76,43.56,0,3.3,14.23,1,GWINNETT,National Catholic Educational Association (NCEA),,,,,,,
00295885,ST JOHN THE EVANGELIST SCHOOL,2,13,240 ARNOLD ST,HAPEVILLE,13121,121,GA,13,30354,4047674312,180,7.42,Yes,,18,29,30,30,28,53,32,33,31,31,,,,,315,297,0,65,39,130,37,0,26,16.5,21,1,1,1,1,2,0,21.89,13.13,43.77,12.46,0,8.75,18,1,FULTON,National Catholic Educational Association (NCEA),State or regional independent school association,,,,,,
00296029,ST JOSEPH CATHOLIC SCHOOL,2,13,958 EPPS BRIDGE PKWY,ATHENS,13059,059,GA,13,30606,7065431621,180,7.33,Yes,,6,20,14,17,16,21,27,20,21,23,,,,,185,179,17,9,0,5,141,0,7,14.9,12,1,1,1,1,1,9.5,5.03,0,2.79,78.77,0,3.91,12.01,1,CLARKE,This school does not belong to ANY associations or organizations,,,,,,,
00296222,ST JOSEPHS CATHOLIC SCHOOL,2,11,905 HIGH ST,MACON,13021,021,GA,13,31201,4787420636,180,7.17,Yes,,19,21,32,32,39,49,33,26,,,,,,,251,232,0,5,10,18,185,1,13,22.9,12,1,1,1,1,1,0,2.16,4.31,7.76,79.74,0.43,5.6,10.13,1,BIBB,National Catholic Educational Association (NCEA),,,,,,,
00296018,ST JUDE THE APOSTLE CATHOLIC SCHOOL,3,13,7171 GLENRIDGE DR,ATLANTA,13121,121,GA,13,30328,7703942880,180,7.33,Yes,,,48,52,56,56,56,60,75,56,49,,,,,508,508,0,3,50,8,445,1,1,32.3,12,1,1,1,1,1,0,0.59,9.84,1.57,87.6,0.2,0.2,15.73,1,FULTON,National Catholic Educational Association (NCEA),State or regional independent school association,Other school association(s),,,,,
A9706149,ST LUKE SCHOOL,3,13,318 11TH ST,COLUMBUS,13215,215,GA,13,31901,7062561301,177,7,Yes,,,54,62,64,64,54,71,72,69,53,,,,,563,563,0,8,12,40,501,2,0,36,12,1,1,1,2,1,0,1.42,2.13,7.1,88.99,0.36,0,15.64,25,MUSCOGEE,Other school association(s),,,,,,,
02021903,ST MARTINS EPISCOPAL SCHOOL,2,13,3110 ASHFORD DUNWOODY RD NE A,ATLANTA,13089,089,GA,13,30319,4042374260,170,7.17,Yes,,42,52,69,64,59,65,64,76,60,61,,,,,612,570,2,9,14,13,522,0,10,42.9,21,1,1,1,2,2,0.35,1.58,2.46,2.28,91.58,0,1.75,13.29,14,DEKALB,National Association of Independent Schools (NAIS),Other school association(s),,,,,,
00296277,ST MARY ON THE HILL SCHOOL,3,13,1220 MONTE SANO AVE,AUGUSTA,13245,245,GA,13,30904,7067336193,180,7.17,Yes,,,44,47,44,47,45,48,52,51,49,,,,,427,427,0,6,19,10,383,0,9,31.6,12,1,1,1,1,1,0,1.41,4.45,2.34,89.7,0,2.11,13.51,1,RICHMOND,National Catholic Educational Association (NCEA),Other religious school association(s),,,,,,
00295863,ST MARY SCHOOL,2,13,401 E 7TH ST SE,ROME,13115,115,GA,13,30161,7062344953,180,7,Yes,,29,28,14,24,25,20,20,19,26,16,,,,,221,192,0,20,9,3,146,0,14,20.3,13,1,1,1,1,1,0,10.42,4.69,1.56,76.04,0,7.29,9.46,1,FLOYD,National Catholic Educational Association (NCEA),Other school association(s),,,,,,
A1301166,ST MATTHEW'S PRESCHOOL,2,3,1520 OAK RD,SNELLVILLE,13135,135,GA,13,30078,7709781323,169,4,Yes,,70,9,,,,,,,,,,,,,79,9,0,0,0,2,7,0,0,1,21,1,7,1,2,2,0,0,0,22.22,77.78,0,0,9,14,GWINNETT,National Association of Episcopal Schools (NAES),,,,,,,
A0700765,ST NICHOLAS ORTHODOX ACADEMY,8,17,543 CHEROKEE AVE SE,ATLANTA,13121,121,GA,13,30312,4045846088,180,7,Yes,,,,,,4,1,4,1,1,,,1,,1,13,13,0,0,2,3,8,0,0,3.4,11,1,1,3,2,1,0,0,15.38,23.08,61.54,0,0,3.82,29,FULTON,Other religious school association(s),Other school association(s),,,,,,
A9901523,ST PAUL LUTHERAN SCHOOL,2,13,700 ARDENLEE PKWY,PEACHTREE CITY,13113,113,GA,13,30269,7704863534,180,7,Yes,,62,14,15,14,18,9,8,17,12,8,,,,,177,115,0,1,0,11,103,0,0,10.1,21,1,1,1,2,2,0,0.87,0,9.57,89.57,0,0,11.39,20,FAYETTE,Other religious school association(s),,,,,,,
00296211,ST PETER CLAVER,2,13,133 WARD ST,MACON,13021,021,GA,13,31204,4787433985,180,8.5,Yes,,33,13,14,17,11,13,17,14,21,10,,,,,163,130,0,0,24,96,7,0,3,14.9,12,1,1,1,1,1,0,0,18.46,73.85,5.38,0,2.31,8.72,1,BIBB,National Catholic Educational Association (NCEA),,,,,,,
00295896,ST PETER CLAVER REGIONAL CATHOLIC SCHOOL,2,13,2560 TILSON RD,DECATUR,13089,089,GA,13,30032,4042413063,180,7.33,Yes,,9,12,9,3,6,12,9,10,12,11,,,,,93,84,0,15,16,50,1,0,2,10,21,1,1,1,1,2,0,17.86,19.05,59.52,1.19,0,2.38,8.4,1,DEKALB,National Catholic Educational Association (NCEA),,,,,,,
00296164,ST PETER THE APOSTLE SCHOOL,2,13,PO BOX 30460,SAVANNAH,13051,051,GA,13,31410,9128975224,180,7,Yes,,31,17,8,13,18,14,22,22,33,24,,,,,202,171,0,0,1,5,164,1,0,16,21,1,1,1,1,2,0,0,0.58,2.92,95.91,0.58,0,10.69,1,CHATHAM,National Catholic Educational Association (NCEA),Other association(s) for exceptional children,,,,,,
00295932,ST PIUS X CATHOLIC HIGH SCHOOL,14,17,2674 JOHNSON RD NE,ATLANTA,13089,089,GA,13,30345,4046363023,180,7.08,Yes,,,,,,,,,,,,290,264,260,262,1076,1076,1,34,108,72,855,4,2,97,21,1,1,2,1,2,0.09,3.16,10.04,6.69,79.46,0.37,0.19,11.09,1,DEKALB,National Catholic Educational Association (NCEA),State or regional independent school association,,,,,,
A9501565,ST SIMONS CHRISTIAN SCHOOL,2,13,1060 COQUINA CIRCLE,SAINT SIMONS ISLAND,13127,127,GA,13,31522,9126348177,180,6.5,Yes,,10,9,11,10,6,13,11,12,7,9,,,,,98,88,0,1,4,0,83,0,0,10.6,31,1,1,1,2,3,0,1.14,4.55,0,94.32,0,0,8.3,8,GLYNN,Association of Christian Schools International (ACSI),,,,,,,
A1501450,ST STEPHEN CHRISTIAN ACADEMY,3,13,PO BOX 91900,EAST POINT,13121,121,GA,13,30364,4043050161,180,7.5,Yes,,,8,8,6,6,4,4,6,4,4,,,,,50,50,0,0,0,50,0,0,0,10,21,1,1,1,2,2,0,0,0,100,0,0,0,5,5,FULTON,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
00296302,ST TERESA'S SCHOOL,2,13,417 EDGEWOOD LN,ALBANY,13095,095,GA,13,31707,2294360134,180,7,Yes,,10,11,8,10,10,15,12,8,14,12,,,,,110,100,0,12,15,12,58,0,3,11.4,13,1,1,1,1,1,0,12,15,12,58,0,3,8.77,1,DOUGHERTY,National Catholic Educational Association (NCEA),,,,,,,
A9501555,ST TIMOTHY SCHOOL,2,10,5365 MEMORIAL DR,STONE MOUNTAIN,13089,089,GA,13,30083,4042978913,180,7,Yes,,20,8,6,7,6,6,5,,,,,,,,58,38,0,0,1,35,1,0,1,10.9,21,1,1,1,2,2,0,0,2.63,92.11,2.63,0,2.63,3.49,25,DEKALB,Association of Christian Schools International (ACSI),,,,,,,
00296109,ST VINCENT'S ACADEMY,14,17,207 E LIBERTY ST,SAVANNAH,13051,051,GA,13,31401,9122365508,180,7,Yes,,,,,,,,,,,,84,91,72,93,340,340,1,6,11,29,283,1,9,34.4,12,2,1,2,1,1,0.29,1.76,3.24,8.53,83.24,0.29,2.65,9.88,1,CHATHAM,National Catholic Educational Association (NCEA),Other school association(s),,,,,,
A0970966,STEPPING STONES EDUCATIONAL THERAPY CENTER,2,13,141 FUTRAL RD,GRIFFIN,13255,255,GA,13,30224,7702295511,108,7.5,Yes,,20,5,6,3,4,3,3,4,5,8,,,,,61,41,0,0,1,7,33,0,0,7,21,1,4,1,3,2,0,0,2.44,17.07,80.49,0,0,5.86,30,SPALDING,Other school association(s),,,,,,,
A1501451,STERLING CHRISTIAN ACADEMY,14,14,PO BOX 27843,MACON,13021,021,GA,13,31221,4788329146,170,8,No,,,,,,,,,,,,1,,,,1,1,0,0,0,1,0,0,0,3.5,12,1,1,2,2,1,0,0,0,100,0,0,0,0.29,8,BIBB,This school does not belong to ANY associations or organizations,,,,,,,
A0901359,STOCKBRIDGE METHODIST PRESCHOOL & KINDERGARTEN,2,3,4863 N HENRY BLVD,STOCKBRIDGE,13151,151,GA,13,30281,7704740519,173,3.5,Yes,,49,11,,,,,,,,,,,,,60,11,0,1,1,3,6,0,0,0.6,21,1,7,1,2,2,0,9.09,9.09,27.27,54.55,0,0,18.33,25,HENRY,This school does not belong to ANY associations or organizations,,,,,,,
00297088,STRATFORD ACADEMY,2,17,6010 PEAKE RD,MACON,13021,021,GA,13,31220,4784778073,176,6.75,Yes,,56,41,51,54,52,55,54,61,86,70,78,85,69,85,897,841,0,104,7,45,662,0,23,148.5,12,1,1,3,3,1,0,12.37,0.83,5.35,78.72,0,2.73,5.66,30,BIBB,National Association of Independent Schools (NAIS),,,,,,,
A0901360,STRONG ROCK CHRISTIAN SCHOOL,2,17,4200 STRONG ROCK PKWY,LOCUST GROVE,13151,151,GA,13,30248,6788331200,180,7.17,Yes,,37,43,48,43,52,54,63,57,82,70,81,59,63,61,813,776,1,6,35,67,623,0,44,71.4,41,1,1,3,2,4,0.13,0.77,4.51,8.63,80.28,0,5.67,10.87,8,HENRY,Association of Christian Schools International (ACSI),Southern Baptist Association of Christian Schools (SBACS),,,,,,
A0301272,SUGAR HILL CHRISTIAN ACADEMY,2,13,4600 NELSON BROGDON BLVD,SUGAR HILL,13135,135,GA,13,30518,6787454121,175,7,Yes,,64,44,45,35,38,29,26,25,17,11,,,,,334,270,0,42,11,30,162,11,14,63.8,21,1,1,1,2,2,0,15.56,4.07,11.11,60,4.07,5.19,4.23,25,GWINNETT,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A0700773,SUGARLOAF MONTESSORI SCHOOL,2,5,2270 MEADOW CHURCH RD,DULUTH,13135,135,GA,13,30097,6784730079,184,7,Yes,,57,13,,,,,,,,,,,,,70,13,0,2,4,3,4,0,0,3,21,1,2,1,3,2,0,15.38,30.77,23.08,30.77,0,0,4.33,30,GWINNETT,This school does not belong to ANY associations or organizations,,,,,,,
00296765,TALLULAH FALLS SCHOOL,11,17,PO BOX 249,TALLULAH FALLS,13137,137,GA,13,30573,7067540400,180,7.25,Yes,,,,,,,,,43,51,63,73,74,61,62,427,427,0,66,11,55,290,0,5,43.4,42,1,1,3,3,4,0,15.46,2.58,12.88,67.92,0,1.17,9.84,30,HABERSHAM,National Association of Independent Schools (NAIS),State or regional independent school association,The Association of Boarding Schools (TABS),,,,,
00296696,TATTNALL SQUARE ACADEMY,2,17,111 TROJAN TRL,MACON,13021,021,GA,13,31210,4784776760,180,7,Yes,,50,24,31,18,39,31,29,29,31,44,41,40,44,49,500,450,2,11,2,30,405,0,0,41.9,12,1,1,3,2,1,0.44,2.44,0.44,6.67,90,0,0,10.74,5,BIBB,Other school association(s),,,,,,,
A9701335,TEMIMA HIGH SCHOOL,14,17,1839 LAVISTA RD NE,ATLANTA,13089,089,GA,13,30329,4043150507,180,9.5,Yes,,,,,,,,,,,,22,13,15,10,60,60,0,0,0,0,60,0,0,11.8,21,2,1,2,2,2,0,0,0,0,100,0,0,5.08,18,DEKALB,National Society of Hebrew Day Schools (NSHDS),,,,,,,
A0790068,THE ATLANTA ACADEMY,2,13,2000 HOLCOMB WOODS PKWY,ROSWELL,13121,121,GA,13,30076,6785247473,175,7,Yes,,56,38,26,20,30,27,29,22,18,18,,,,,284,228,0,23,26,24,155,0,0,43.5,13,1,1,1,2,1,0,10.09,11.4,10.53,67.98,0,0,5.24,8,FULTON,National Association of Independent Schools (NAIS),State or regional independent school association,,,,,,
A9102114,THE BEDFORD SCHOOL,6,14,5665 MILAM RD,FAIRBURN,13121,121,GA,13,30213,7707748001,176,7,Yes,,,,6,7,15,14,24,24,25,21,12,,,,148,148,0,2,6,47,90,0,3,25.8,41,1,4,3,3,4,0,1.35,4.05,31.76,60.81,0,2.03,5.74,30,FULTON,Other association(s) for exceptional children,State or regional independent school association,,,,,,
A1501454,THE BRIDGE ACADEMY,15,17,PO BOX 2691,FOREST PARK,13063,063,GA,13,30298,7709615421,160,7.25,No,,,,,,,,,,,,,2,4,4,10,10,0,0,1,9,0,0,0,1.3,21,1,1,2,3,2,0,0,10,90,0,0,0,7.69,30,FULTON,,,,,,,,
A1501456,THE CARPENTERS SHOP,2,4,367 GREEN DR,CANTON,13057,057,GA,13,30114,7707202333,173,8,No,,70,36,,,,,,,,,,,,,106,36,0,2,2,1,8,1,22,3.6,41,1,7,1,2,4,0,5.56,5.56,2.78,22.22,2.78,61.11,10,8,CHEROKEE,This school does not belong to ANY associations or organizations,,,,,,,
K9301823,THE CATHEDRAL PRESCHOOL,2,4,2744 PEACHTREE RD NW,ATLANTA,13121,121,GA,13,30305,4042378777,170,4,Yes,,175,25,,,,,,,,,,,,,200,25,0,1,0,0,24,0,0,5.1,11,1,7,1,2,1,0,4,0,0,96,0,0,4.9,14,FULTON,Other school association(s),,,,,,,
A1301172,THE CHILDREN'S HOUSE AT SERENBE,2,10,10636 SERENBE LN,CHATTAHOOCHEE HILLS,13121,121,GA,13,30268,7704630081,180,6.5,Yes,,14,5,8,5,6,2,5,,,,,,,,45,31,0,0,2,2,26,0,1,4,41,1,2,1,3,4,0,0,6.45,6.45,83.87,0,3.23,7.75,30,FULTON,Other school association(s),,,,,,,
AA000273,THE CHILDRENS SCHOOL,3,11,345 10TH ST NE,ATLANTA,13121,121,GA,13,30309,4048736985,180,6.75,Yes,,,50,49,48,44,38,45,31,,,,,,,305,305,0,6,8,86,175,0,30,51,11,1,1,1,3,1,0,1.97,2.62,28.2,57.38,0,9.84,5.98,30,FULTON,National Association of Independent Schools (NAIS),,,,,,,
A0509227,THE COMMUNITY SCHOOL,14,17,308 CLAIREMONT AVE,DECATUR,13089,089,GA,13,30030,4043088548,180,6,Yes,4,,,,,,,,,,,1,2,2,2,11,11,0,0,1,1,9,0,0,4,21,1,6,2,3,2,0,0,9.09,9.09,81.82,0,0,2.75,30,DEKALB,Other school association(s),,,,,,,
A9102139,THE COTTAGE SCHOOL,11,17,700 GRIMES BRIDGE RD,ROSWELL,13121,121,GA,13,30075,7706418688,180,7,Yes,,,,,,,,,6,15,18,27,26,34,28,154,154,1,3,10,13,126,0,1,24.8,13,1,4,3,3,1,0.65,1.95,6.49,8.44,81.82,0,0.65,6.21,30,FULTON,National Association of Private Special Education Centers (NAPSEC),Other special emphasis association(s),National Association of Independent Schools (NAIS),Other school association(s),,,,
BB160918,THE DAVIS ACADEMY MIDDLE SCHOOL,11,13,7901 ROBERTS DRIVE,ATLANTA,13089,089,GA,13,30350,7706710085,180,7.5,Yes,,,,,,,,,67,72,59,,,,,198,198,0,1,0,0,197,0,0,30,12,1,1,1,2,1,0,0.51,0,0,99.49,0,0,6.6,18,FULTON,This school does not belong to ANY associations or organizations,,,,,,,
A0301230,THE DRAKE SCHOOL,3,9,475 S DESHON RD,LITHONIA,13089,089,GA,13,30058,7708798922,180,6.5,Yes,,,6,5,1,4,3,,,,,,,,,19,19,0,0,0,19,0,0,0,3.4,21,1,1,1,2,2,0,0,0,100,0,0,0,5.59,8,DEKALB,This school does not belong to ANY associations or organizations,,,,,,,
BB160833,THE ELLIS SCHOOL OF ATLANTA,1,1,"189 SAMS ST., SUITE A-1",DECATUR,13089,089,GA,13,30030,6789730483,200,6.5,No,2,,,,,,,,,,,,,,,2,2,0,0,0,0,2,0,0,1.4,21,1,4,3,3,2,0,0,0,0,100,0,0,1.43,30,DEKALB,This school does not belong to ANY associations or organizations,,,,,,,
00298387,THE GALLOWAY SCHOOL,2,17,215 W WIEUCA RD NW,ATLANTA,13121,121,GA,13,30342,4042528389,171,7,Yes,,32,36,38,38,64,42,41,69,73,70,77,75,78,65,798,766,0,35,10,59,637,0,25,105.3,11,1,1,3,3,1,0,4.57,1.31,7.7,83.16,0,3.26,7.27,30,FULTON,National Association of Independent Schools (NAIS),,,,,,,
A0970979,THE GODDARD SCHOOL,2,3,3710 OLD ATLANTA RD,SUWANEE,13117,117,GA,13,30024,7708446546,244,8,Yes,,52,8,,,,,,,,,,,,,60,8,0,0,2,0,6,0,0,1,21,1,7,1,3,2,0,0,25,0,75,0,0,8,30,FORSYTH,This school does not belong to ANY associations or organizations,,,,,,,
